session_duration,page_navigation_rate,input_field_activity,mouse_click_frequency,suspicious_input_patterns,form_submission_rate,csrf_token_presence,unusual_headers,client_error_rate,failed_login_attempts,unusual_sql_queries,response_time,server_error_rate,request_rate,unusual_http_methods,ip_reputation_score,brute_force_signatures,suspicious_file_uploads,is_attack
10,6,4,5,1,7,0,1,13,4,1,2235,13,126,1,29,1,1,1
9,10,3,1,1,5,0,1,8,4,1,2068,7,336,1,0,1,1,1
488,5,17,29,0,0,1,0,4,0,0,462,1,44,0,95,0,0,0
40,6,1,8,1,7,0,1,11,6,1,840,13,393,1,8,1,1,1
547,3,36,47,0,2,1,0,0,0,0,629,0,42,0,89,0,0,0
9,8,0,7,1,3,0,1,13,9,1,1270,10,446,1,6,1,1,1
14,8,0,8,1,4,0,1,7,4,1,2302,9,491,1,26,1,1,1
381,5,9,17,0,0,1,0,2,0,0,322,0,17,0,94,0,0,0
344,2,20,48,0,2,1,0,4,0,0,693,0,30,0,86,0,0,0
58,3,33,13,0,2,1,0,4,1,0,686,1,46,0,98,0,0,0
431,4,39,21,0,0,1,0,3,1,0,464,1,43,0,77,0,0,0
260,3,21,45,0,1,1,0,3,0,0,221,1,13,0,74,0,0,0
44,14,3,2,1,7,0,1,7,5,1,2156,14,332,1,27,1,1,1
504,5,30,32,0,0,1,0,4,1,0,438,1,28,0,85,0,0,0
6,11,2,0,1,5,0,1,7,8,1,1820,10,142,1,32,1,1,1
7,12,2,7,1,5,0,1,10,8,1,2565,11,110,1,43,1,1,1
321,2,12,37,0,0,1,0,4,1,0,597,1,49,0,93,0,0,0
5,5,2,7,1,7,0,1,11,8,1,1264,12,313,1,2,1,1,1
29,13,1,7,1,8,0,1,5,5,1,1620,5,207,1,46,1,1,1
137,5,24,29,0,0,1,0,0,0,0,727,1,35,0,75,0,0,0
345,5,24,22,0,0,1,0,1,0,0,715,0,44,0,96,0,0,0
1,11,3,8,1,5,0,1,13,9,1,2526,8,440,1,49,1,1,1
269,5,14,37,0,0,1,0,2,1,0,209,0,30,0,84,0,0,0
196,5,39,16,0,1,1,0,3,1,0,351,0,28,0,72,0,0,0
6,10,1,9,1,4,0,1,11,9,1,1971,12,277,1,40,1,1,1
332,4,6,16,0,2,1,0,0,1,0,759,0,45,0,87,0,0,0
42,2,5,43,0,1,1,0,0,0,0,554,1,16,0,95,0,0,0
325,3,31,20,0,2,1,0,3,1,0,468,0,45,0,72,0,0,0
517,1,20,42,0,0,1,0,1,0,0,338,1,45,0,81,0,0,0
145,3,32,46,0,2,1,0,1,0,0,209,1,43,0,94,0,0,0
267,3,7,33,0,2,1,0,3,1,0,502,0,46,0,95,0,0,0
552,4,32,24,0,0,1,0,2,0,0,319,1,26,0,75,0,0,0
340,2,30,9,0,0,1,0,1,0,0,381,0,34,0,72,0,0,0
279,5,8,7,0,1,1,0,2,1,0,464,0,42,0,95,0,0,0
8,10,3,5,1,9,0,1,6,7,1,836,7,361,1,1,1,1,1
45,7,1,2,1,3,0,1,14,4,1,1390,6,293,1,46,1,1,1
465,1,26,9,0,1,1,0,2,1,0,646,0,35,0,92,0,0,0
34,14,2,1,1,8,0,1,6,9,1,1933,11,468,1,27,1,1,1
234,4,7,48,0,0,1,0,3,0,0,706,0,44,0,78,0,0,0
189,1,31,28,0,2,1,0,0,0,0,588,1,38,0,89,0,0,0
573,4,27,22,0,0,1,0,3,0,0,360,0,24,0,75,0,0,0
65,1,11,31,0,1,1,0,2,1,0,160,0,43,0,71,0,0,0
246,1,8,42,0,2,1,0,1,0,0,437,1,11,0,92,0,0,0
17,13,4,0,1,4,0,1,11,9,1,806,11,477,1,4,1,1,1
25,13,4,3,1,8,0,1,7,5,1,2146,13,143,1,49,1,1,1
445,3,23,40,0,0,1,0,3,0,0,180,1,35,0,70,0,0,0
593,1,25,29,0,1,1,0,0,1,0,191,1,32,0,83,0,0,0
34,11,1,9,1,6,0,1,13,7,1,1404,14,176,1,39,1,1,1
160,5,30,6,0,0,1,0,4,0,0,502,0,34,0,93,0,0,0
423,3,17,9,0,0,1,0,4,0,0,123,1,37,0,78,0,0,0
47,11,3,4,1,5,0,1,10,3,1,2659,8,170,1,28,1,1,1
533,3,25,47,0,0,1,0,1,0,0,580,1,30,0,85,0,0,0
505,3,20,20,0,0,1,0,4,0,0,755,1,44,0,96,0,0,0
249,1,13,27,0,1,1,0,4,1,0,146,0,45,0,93,0,0,0
41,8,4,2,1,4,0,1,13,5,1,1462,7,305,1,20,1,1,1
34,5,5,41,0,1,1,0,0,0,0,296,0,35,0,79,0,0,0
427,3,34,7,0,0,1,0,2,0,0,485,0,27,0,77,0,0,0
337,3,25,35,0,1,1,0,4,1,0,432,0,23,0,88,0,0,0
40,5,37,47,0,1,1,0,2,1,0,241,1,28,0,74,0,0,0
372,2,21,34,0,0,1,0,4,0,0,630,0,11,0,88,0,0,0
370,4,34,41,0,0,1,0,4,0,0,745,0,33,0,91,0,0,0
19,8,2,4,1,5,0,1,6,9,1,1699,10,438,1,4,1,1,1
27,7,0,1,1,4,0,1,11,4,1,1238,14,399,1,1,1,1,1
71,3,33,9,0,0,1,0,4,0,0,643,1,32,0,74,0,0,0
45,14,1,3,1,4,0,1,6,6,1,955,7,282,1,43,1,1,1
528,2,34,9,0,2,1,0,3,0,0,749,1,27,0,86,0,0,0
379,1,5,12,0,2,1,0,3,0,0,763,0,23,0,79,0,0,0
279,3,25,14,0,0,1,0,0,1,0,371,0,19,0,87,0,0,0
18,8,1,2,1,3,0,1,8,5,1,1535,7,300,1,23,1,1,1
135,3,9,26,0,1,1,0,3,1,0,697,0,14,0,77,0,0,0
19,13,1,6,1,6,0,1,13,9,1,2548,6,132,1,33,1,1,1
297,2,35,9,0,1,1,0,1,1,0,533,0,47,0,72,0,0,0
526,3,7,7,0,1,1,0,0,0,0,584,1,18,0,78,0,0,0
314,3,26,46,0,2,1,0,4,0,0,224,0,32,0,97,0,0,0
47,9,0,4,1,6,0,1,5,6,1,1413,14,482,1,48,1,1,1
596,2,12,17,0,2,1,0,1,1,0,592,1,31,0,96,0,0,0
445,5,11,6,0,1,1,0,2,1,0,177,0,49,0,72,0,0,0
29,13,2,3,1,8,0,1,14,9,1,1024,14,431,1,35,1,1,1
228,3,19,22,0,1,1,0,0,1,0,385,0,40,0,70,0,0,0
368,2,9,43,0,2,1,0,0,0,0,206,0,30,0,82,0,0,0
16,5,1,9,1,8,0,1,5,4,1,2747,11,488,1,13,1,1,1
557,5,36,49,0,0,1,0,3,0,0,670,0,48,0,88,0,0,0
111,3,29,12,0,0,1,0,0,1,0,551,0,24,0,77,0,0,0
238,4,23,15,0,2,1,0,3,1,0,497,0,45,0,97,0,0,0
163,5,28,8,0,2,1,0,0,1,0,423,1,10,0,95,0,0,0
164,2,34,24,0,2,1,0,1,1,0,522,1,26,0,82,0,0,0
127,2,19,21,0,1,1,0,1,1,0,384,0,19,0,86,0,0,0
164,1,30,18,0,1,1,0,0,0,0,222,1,43,0,83,0,0,0
272,4,17,9,0,2,1,0,1,1,0,776,1,17,0,70,0,0,0
5,14,1,1,1,3,0,1,11,5,1,1277,14,386,1,29,1,1,1
147,4,31,47,0,1,1,0,0,1,0,692,1,29,0,73,0,0,0
181,1,26,11,0,1,1,0,2,1,0,323,0,40,0,70,0,0,0
27,10,1,1,1,9,0,1,5,3,1,1777,6,307,1,41,1,1,1
187,1,16,14,0,0,1,0,0,1,0,341,0,16,0,78,0,0,0
42,8,2,5,1,3,0,1,8,6,1,2095,9,450,1,6,1,1,1
133,4,5,13,0,2,1,0,3,0,0,149,0,36,0,73,0,0,0
343,4,27,26,0,2,1,0,4,0,0,303,1,17,0,87,0,0,0
555,3,15,26,0,2,1,0,1,0,0,524,1,46,0,73,0,0,0
138,5,10,44,0,2,1,0,4,0,0,137,1,19,0,76,0,0,0
70,3,29,45,0,0,1,0,3,0,0,320,0,20,0,94,0,0,0
323,3,24,47,0,0,1,0,0,0,0,308,0,28,0,71,0,0,0
13,12,4,5,1,5,0,1,11,9,1,2782,14,334,1,5,1,1,1
167,2,14,27,0,1,1,0,1,1,0,422,1,11,0,91,0,0,0
514,3,38,15,0,1,1,0,2,0,0,666,1,23,0,81,0,0,0
2,6,2,7,1,6,0,1,10,3,1,2849,12,113,1,46,1,1,1
509,4,18,16,0,2,1,0,1,1,0,394,0,20,0,99,0,0,0
45,5,3,8,1,8,0,1,10,4,1,1566,11,377,1,38,1,1,1
446,5,5,14,0,0,1,0,4,0,0,168,1,21,0,74,0,0,0
323,2,35,35,0,0,1,0,3,1,0,794,0,36,0,76,0,0,0
302,3,10,19,0,2,1,0,2,1,0,615,1,40,0,96,0,0,0
41,11,1,3,1,7,0,1,14,4,1,2647,12,490,1,28,1,1,1
201,3,38,9,0,0,1,0,2,0,0,392,1,38,0,76,0,0,0
36,10,1,5,1,7,0,1,12,9,1,840,7,257,1,42,1,1,1
587,3,29,41,0,0,1,0,0,0,0,740,1,35,0,75,0,0,0
41,10,1,6,1,4,0,1,5,5,1,2731,6,331,1,16,1,1,1
207,3,12,43,0,1,1,0,3,1,0,558,1,15,0,80,0,0,0
343,4,34,25,0,2,1,0,0,0,0,728,0,10,0,81,0,0,0
309,4,17,42,0,2,1,0,4,0,0,344,1,49,0,81,0,0,0
246,2,35,8,0,2,1,0,3,1,0,418,1,47,0,86,0,0,0
125,1,25,11,0,0,1,0,1,0,0,132,1,21,0,78,0,0,0
258,1,23,32,0,1,1,0,4,0,0,210,0,26,0,90,0,0,0
568,2,10,22,0,0,1,0,2,0,0,633,1,34,0,96,0,0,0
413,5,11,10,0,1,1,0,3,0,0,672,1,38,0,72,0,0,0
47,10,2,4,1,8,0,1,5,3,1,2404,5,232,1,27,1,1,1
547,2,14,44,0,2,1,0,0,1,0,365,0,49,0,85,0,0,0
7,11,3,7,1,7,0,1,10,3,1,1666,7,197,1,29,1,1,1
128,1,28,14,0,1,1,0,1,1,0,232,1,45,0,81,0,0,0
48,8,0,5,1,8,0,1,9,7,1,2023,14,491,1,42,1,1,1
37,13,1,7,1,4,0,1,7,7,1,1897,6,221,1,49,1,1,1
300,5,19,34,0,1,1,0,3,0,0,351,1,29,0,93,0,0,0
59,5,22,45,0,1,1,0,1,1,0,657,1,11,0,99,0,0,0
30,1,18,21,0,2,1,0,3,0,0,663,1,33,0,90,0,0,0
95,3,33,11,0,0,1,0,4,0,0,223,0,45,0,91,0,0,0
33,4,17,46,0,1,1,0,4,1,0,474,0,18,0,88,0,0,0
468,5,21,49,0,0,1,0,3,1,0,612,0,43,0,92,0,0,0
325,3,11,41,0,1,1,0,1,0,0,724,0,45,0,81,0,0,0
35,13,0,0,1,8,0,1,14,7,1,1814,14,111,1,19,1,1,1
162,5,6,19,0,0,1,0,4,0,0,635,1,31,0,79,0,0,0
46,10,0,6,1,7,0,1,14,6,1,2473,14,379,1,37,1,1,1
17,12,2,9,1,6,0,1,14,8,1,2218,8,226,1,43,1,1,1
35,11,0,6,1,6,0,1,13,5,1,2019,5,234,1,35,1,1,1
494,3,36,44,0,2,1,0,2,1,0,463,0,18,0,82,0,0,0
300,4,21,36,0,0,1,0,0,1,0,165,0,14,0,85,0,0,0
370,4,20,44,0,1,1,0,2,0,0,166,0,43,0,98,0,0,0
412,4,35,8,0,2,1,0,1,0,0,534,0,19,0,71,0,0,0
210,5,18,18,0,1,1,0,4,1,0,347,1,31,0,87,0,0,0
293,1,18,22,0,0,1,0,3,1,0,139,0,47,0,94,0,0,0
129,5,7,19,0,1,1,0,2,0,0,311,1,15,0,80,0,0,0
458,4,9,41,0,1,1,0,4,0,0,731,1,19,0,71,0,0,0
139,2,5,19,0,1,1,0,0,0,0,424,1,26,0,93,0,0,0
301,2,8,23,0,2,1,0,3,0,0,614,1,30,0,85,0,0,0
361,5,29,25,0,1,1,0,4,1,0,614,0,28,0,79,0,0,0
517,4,26,28,0,0,1,0,3,0,0,629,1,21,0,95,0,0,0
383,2,36,13,0,0,1,0,0,0,0,348,1,30,0,87,0,0,0
449,5,28,46,0,1,1,0,3,1,0,724,1,31,0,74,0,0,0
443,5,16,34,0,2,1,0,3,0,0,118,1,24,0,98,0,0,0
61,1,7,48,0,2,1,0,3,1,0,383,0,32,0,83,0,0,0
471,4,37,39,0,1,1,0,0,0,0,334,0,32,0,79,0,0,0
274,5,27,37,0,1,1,0,4,1,0,174,0,45,0,86,0,0,0
373,4,28,27,0,1,1,0,2,1,0,659,1,24,0,70,0,0,0
69,4,9,33,0,0,1,0,2,0,0,752,1,22,0,85,0,0,0
553,2,16,34,0,2,1,0,3,1,0,254,1,33,0,99,0,0,0
395,5,21,15,0,0,1,0,2,0,0,214,1,33,0,89,0,0,0
466,2,36,25,0,2,1,0,4,0,0,533,1,47,0,87,0,0,0
178,2,24,43,0,0,1,0,2,0,0,131,0,22,0,70,0,0,0
303,2,11,45,0,0,1,0,3,1,0,689,1,24,0,82,0,0,0
317,2,15,23,0,2,1,0,1,1,0,781,0,13,0,79,0,0,0
527,3,39,36,0,0,1,0,1,0,0,380,0,36,0,70,0,0,0
371,3,17,37,0,0,1,0,4,1,0,642,0,31,0,86,0,0,0
419,5,25,38,0,1,1,0,4,0,0,318,1,19,0,93,0,0,0
487,1,28,26,0,1,1,0,1,0,0,306,0,32,0,93,0,0,0
340,2,32,45,0,2,1,0,1,1,0,687,1,12,0,83,0,0,0
268,2,11,5,0,0,1,0,3,1,0,392,1,34,0,90,0,0,0
34,8,2,4,1,7,0,1,9,9,1,1039,11,466,1,19,1,1,1
13,5,3,4,1,3,0,1,14,7,1,1540,7,264,1,46,1,1,1
310,4,36,19,0,1,1,0,3,1,0,109,1,12,0,96,0,0,0
366,5,36,14,0,1,1,0,2,1,0,148,0,46,0,92,0,0,0
25,5,2,2,1,8,0,1,13,9,1,1165,12,290,1,19,1,1,1
45,4,24,46,0,0,1,0,2,0,0,367,1,21,0,81,0,0,0
290,5,29,14,0,2,1,0,3,0,0,583,1,25,0,89,0,0,0
226,4,14,38,0,0,1,0,2,1,0,734,1,22,0,70,0,0,0
40,8,4,1,1,9,0,1,6,5,1,1747,12,282,1,49,1,1,1
158,1,26,44,0,2,1,0,2,1,0,601,1,19,0,94,0,0,0
443,5,37,5,0,1,1,0,2,1,0,107,0,48,0,78,0,0,0
81,5,32,28,0,2,1,0,4,0,0,235,0,25,0,94,0,0,0
10,9,0,3,1,6,0,1,5,5,1,1207,12,354,1,38,1,1,1
132,2,21,46,0,2,1,0,3,0,0,408,0,28,0,89,0,0,0
44,5,1,5,1,5,0,1,6,7,1,2359,5,447,1,16,1,1,1
2,13,1,3,1,7,0,1,12,7,1,1607,12,162,1,30,1,1,1
96,5,7,34,0,1,1,0,1,0,0,339,1,13,0,87,0,0,0
411,3,17,13,0,1,1,0,0,0,0,438,0,46,0,77,0,0,0
519,1,28,45,0,2,1,0,2,1,0,251,1,19,0,88,0,0,0
40,14,2,7,1,7,0,1,12,7,1,986,8,128,1,3,1,1,1
46,11,0,0,1,7,0,1,5,5,1,2497,10,146,1,18,1,1,1
99,5,7,47,0,1,1,0,1,1,0,145,1,42,0,98,0,0,0
184,2,36,36,0,2,1,0,0,1,0,605,1,23,0,87,0,0,0
451,5,7,31,0,2,1,0,2,0,0,488,1,15,0,76,0,0,0
204,4,14,48,0,1,1,0,1,1,0,515,0,49,0,89,0,0,0
155,3,26,7,0,2,1,0,0,0,0,475,0,28,0,81,0,0,0
170,5,16,15,0,0,1,0,0,1,0,683,0,34,0,87,0,0,0
67,5,7,49,0,0,1,0,4,0,0,332,1,22,0,70,0,0,0
574,2,9,21,0,2,1,0,4,1,0,174,0,22,0,82,0,0,0
313,4,26,14,0,0,1,0,2,0,0,515,1,29,0,99,0,0,0
15,11,2,7,1,9,0,1,14,3,1,2083,11,318,1,6,1,1,1
343,4,34,5,0,1,1,0,2,0,0,265,1,27,0,95,0,0,0
236,3,35,48,0,1,1,0,4,1,0,494,1,34,0,86,0,0,0
66,5,15,11,0,1,1,0,2,0,0,718,0,45,0,70,0,0,0
472,4,19,23,0,2,1,0,2,0,0,705,0,18,0,89,0,0,0
368,1,38,41,0,2,1,0,3,0,0,740,0,47,0,78,0,0,0
296,2,35,12,0,1,1,0,3,1,0,307,1,31,0,94,0,0,0
389,1,16,40,0,0,1,0,2,0,0,538,1,23,0,92,0,0,0
373,5,8,36,0,0,1,0,2,1,0,201,1,25,0,73,0,0,0
389,5,27,25,0,2,1,0,2,1,0,437,1,49,0,75,0,0,0
597,3,28,22,0,0,1,0,1,0,0,765,0,33,0,97,0,0,0
424,4,5,12,0,1,1,0,4,1,0,412,1,48,0,77,0,0,0
307,4,23,12,0,2,1,0,0,0,0,143,1,13,0,93,0,0,0
86,5,18,5,0,0,1,0,0,1,0,567,0,34,0,90,0,0,0
520,3,24,31,0,0,1,0,0,1,0,123,1,15,0,91,0,0,0
402,2,33,30,0,0,1,0,4,1,0,423,0,30,0,72,0,0,0
481,1,29,11,0,0,1,0,0,1,0,298,1,47,0,91,0,0,0
55,4,11,6,0,0,1,0,1,0,0,472,1,18,0,78,0,0,0
44,10,0,1,1,7,0,1,11,8,1,2306,11,469,1,4,1,1,1
223,1,9,23,0,0,1,0,1,1,0,686,1,33,0,93,0,0,0
244,1,14,22,0,0,1,0,4,0,0,740,0,44,0,86,0,0,0
220,5,12,46,0,2,1,0,0,1,0,238,1,39,0,76,0,0,0
98,4,13,49,0,0,1,0,0,1,0,477,1,14,0,81,0,0,0
7,12,2,4,1,5,0,1,11,8,1,1839,5,221,1,33,1,1,1
8,14,1,7,1,5,0,1,11,3,1,2366,9,232,1,32,1,1,1
4,7,4,9,1,5,0,1,8,7,1,2630,9,256,1,8,1,1,1
7,12,3,6,1,3,0,1,7,7,1,1919,9,111,1,40,1,1,1
307,4,21,40,0,2,1,0,2,0,0,751,1,40,0,98,0,0,0
8,13,0,8,1,6,0,1,10,4,1,1687,8,207,1,32,1,1,1
567,5,36,41,0,0,1,0,3,0,0,687,1,40,0,95,0,0,0
9,5,0,8,1,3,0,1,8,6,1,2176,13,191,1,0,1,1,1
451,1,38,22,0,0,1,0,1,1,0,416,1,18,0,90,0,0,0
28,14,0,0,1,4,0,1,6,8,1,2278,11,241,1,28,1,1,1
24,13,1,8,1,5,0,1,10,5,1,2508,6,238,1,23,1,1,1
484,4,17,23,0,1,1,0,3,0,0,448,1,36,0,81,0,0,0
319,1,6,6,0,0,1,0,2,0,0,596,1,30,0,96,0,0,0
232,5,17,20,0,1,1,0,1,0,0,618,1,47,0,74,0,0,0
94,4,14,45,0,0,1,0,2,0,0,299,0,45,0,72,0,0,0
8,13,3,1,1,3,0,1,13,9,1,2747,14,364,1,13,1,1,1
417,5,17,25,0,1,1,0,4,1,0,341,1,49,0,94,0,0,0
171,1,27,13,0,2,1,0,1,0,0,653,1,37,0,95,0,0,0
509,3,9,21,0,2,1,0,3,0,0,301,1,20,0,76,0,0,0
461,2,13,18,0,0,1,0,4,0,0,286,0,12,0,82,0,0,0
253,2,22,22,0,1,1,0,1,1,0,177,0,49,0,99,0,0,0
431,3,19,45,0,1,1,0,3,1,0,601,1,49,0,89,0,0,0
35,9,0,7,1,5,0,1,14,8,1,1145,8,355,1,39,1,1,1
27,10,3,3,1,7,0,1,8,3,1,1345,13,458,1,9,1,1,1
508,3,36,13,0,2,1,0,4,1,0,204,1,32,0,86,0,0,0
517,4,36,24,0,1,1,0,4,0,0,189,1,20,0,77,0,0,0
18,12,2,6,1,3,0,1,7,9,1,2346,5,200,1,14,1,1,1
514,1,20,11,0,0,1,0,1,1,0,711,1,16,0,94,0,0,0
38,10,0,8,1,6,0,1,5,6,1,1833,8,401,1,17,1,1,1
431,3,29,24,0,0,1,0,3,0,0,563,1,32,0,72,0,0,0
182,1,23,29,0,0,1,0,0,1,0,353,0,38,0,81,0,0,0
513,2,25,8,0,0,1,0,0,1,0,354,1,37,0,84,0,0,0
274,1,13,25,0,2,1,0,2,1,0,670,0,33,0,83,0,0,0
53,4,11,20,0,2,1,0,4,1,0,174,0,30,0,89,0,0,0
594,4,16,28,0,1,1,0,2,1,0,505,0,22,0,87,0,0,0
552,2,5,18,0,0,1,0,1,0,0,411,1,28,0,84,0,0,0
544,4,25,24,0,2,1,0,1,0,0,206,0,37,0,75,0,0,0
16,8,1,3,1,5,0,1,12,4,1,2717,13,223,1,8,1,1,1
49,5,15,28,0,2,1,0,1,1,0,691,1,21,0,82,0,0,0
2,8,0,0,1,8,0,1,14,4,1,1275,10,134,1,1,1,1,1
524,1,26,31,0,2,1,0,1,0,0,251,0,41,0,93,0,0,0
581,3,20,42,0,1,1,0,2,0,0,787,0,16,0,98,0,0,0
410,5,7,33,0,2,1,0,0,0,0,510,1,30,0,90,0,0,0
19,10,0,2,1,8,0,1,11,8,1,1006,5,412,1,28,1,1,1
373,3,7,5,0,1,1,0,4,0,0,178,1,15,0,75,0,0,0
25,5,2,9,1,6,0,1,8,7,1,1431,6,341,1,7,1,1,1
126,5,20,17,0,1,1,0,4,1,0,147,0,21,0,84,0,0,0
513,5,39,34,0,2,1,0,0,1,0,773,1,30,0,80,0,0,0
1,14,4,1,1,3,0,1,13,6,1,2219,12,111,1,22,1,1,1
131,5,21,34,0,1,1,0,3,0,0,583,1,40,0,79,0,0,0
35,10,2,3,1,7,0,1,12,6,1,2461,12,136,1,46,1,1,1
39,4,21,24,0,2,1,0,0,0,0,487,0,20,0,71,0,0,0
285,3,11,34,0,2,1,0,2,0,0,153,0,15,0,84,0,0,0
580,1,6,8,0,2,1,0,4,0,0,756,1,18,0,97,0,0,0
241,4,10,19,0,1,1,0,3,0,0,371,0,23,0,85,0,0,0
286,2,24,12,0,0,1,0,2,0,0,271,1,18,0,88,0,0,0
299,2,32,12,0,2,1,0,0,0,0,251,0,41,0,80,0,0,0
32,14,4,9,1,7,0,1,14,8,1,2045,10,344,1,49,1,1,1
86,4,23,6,0,0,1,0,3,1,0,151,1,14,0,71,0,0,0
49,5,3,4,1,3,0,1,13,8,1,1836,10,236,1,3,1,1,1
49,9,2,7,1,5,0,1,12,9,1,1361,9,178,1,18,1,1,1
167,2,21,14,0,0,1,0,0,1,0,342,1,29,0,74,0,0,0
69,2,21,41,0,2,1,0,1,0,0,335,1,34,0,91,0,0,0
483,4,32,29,0,1,1,0,1,1,0,489,0,10,0,78,0,0,0
474,1,24,5,0,1,1,0,4,0,0,270,1,17,0,93,0,0,0
1,6,4,0,1,8,0,1,6,6,1,1647,6,352,1,5,1,1,1
54,5,38,23,0,0,1,0,2,0,0,428,0,15,0,72,0,0,0
271,2,6,5,0,1,1,0,4,1,0,519,1,47,0,75,0,0,0
376,4,29,34,0,2,1,0,4,1,0,784,1,47,0,90,0,0,0
20,11,4,2,1,9,0,1,7,3,1,1668,13,434,1,36,1,1,1
18,12,1,0,1,7,0,1,11,9,1,2438,11,113,1,12,1,1,1
283,2,29,9,0,0,1,0,0,0,0,277,0,33,0,90,0,0,0
27,6,2,2,1,7,0,1,6,4,1,954,9,425,1,17,1,1,1
246,4,16,9,0,1,1,0,4,0,0,610,1,14,0,73,0,0,0
36,7,0,6,1,7,0,1,9,9,1,878,13,123,1,36,1,1,1
225,1,10,47,0,1,1,0,2,0,0,659,1,18,0,86,0,0,0
375,1,15,30,0,0,1,0,3,0,0,601,1,14,0,73,0,0,0
363,2,26,38,0,1,1,0,1,0,0,443,1,43,0,88,0,0,0
18,7,4,1,1,3,0,1,6,8,1,1298,12,349,1,38,1,1,1
313,3,13,47,0,0,1,0,1,1,0,706,1,33,0,88,0,0,0
14,11,1,2,1,4,0,1,9,8,1,2438,11,106,1,6,1,1,1
172,2,29,36,0,0,1,0,0,0,0,302,1,11,0,81,0,0,0
4,11,2,9,1,8,0,1,8,7,1,2692,5,454,1,7,1,1,1
28,13,4,6,1,3,0,1,11,3,1,2751,8,288,1,3,1,1,1
495,2,30,42,0,1,1,0,2,0,0,778,0,45,0,74,0,0,0
25,8,2,7,1,6,0,1,8,9,1,1778,5,369,1,39,1,1,1
18,7,4,0,1,4,0,1,6,3,1,2303,13,434,1,37,1,1,1
44,14,0,1,1,9,0,1,9,8,1,1506,12,145,1,0,1,1,1
32,8,0,1,1,7,0,1,9,6,1,1872,7,325,1,41,1,1,1
548,4,19,8,0,1,1,0,0,1,0,224,0,34,0,82,0,0,0
21,10,4,8,1,3,0,1,6,9,1,2440,8,224,1,16,1,1,1
140,4,31,30,0,1,1,0,0,1,0,271,0,35,0,93,0,0,0
298,2,31,21,0,1,1,0,4,1,0,405,1,23,0,97,0,0,0
421,4,13,28,0,0,1,0,1,0,0,742,1,10,0,84,0,0,0
172,5,21,18,0,0,1,0,0,0,0,401,0,28,0,78,0,0,0
3,14,0,3,1,9,0,1,8,3,1,2670,7,109,1,28,1,1,1
331,1,17,32,0,1,1,0,4,1,0,550,0,48,0,98,0,0,0
37,7,1,9,1,6,0,1,7,4,1,2441,5,325,1,27,1,1,1
340,3,36,20,0,2,1,0,1,0,0,569,1,28,0,78,0,0,0
7,13,4,2,1,7,0,1,8,8,1,2339,14,105,1,5,1,1,1
303,3,34,26,0,1,1,0,2,0,0,454,1,28,0,70,0,0,0
193,4,12,35,0,1,1,0,0,1,0,285,1,24,0,71,0,0,0
231,5,12,37,0,2,1,0,3,1,0,301,0,17,0,71,0,0,0
318,5,25,36,0,1,1,0,0,1,0,136,1,37,0,77,0,0,0
568,3,21,34,0,0,1,0,4,0,0,312,0,39,0,84,0,0,0
3,10,3,0,1,9,0,1,13,7,1,1953,8,113,1,43,1,1,1
503,3,15,46,0,2,1,0,3,1,0,163,0,42,0,73,0,0,0
16,9,2,9,1,5,0,1,8,9,1,1712,5,427,1,22,1,1,1
33,11,3,7,1,3,0,1,7,7,1,1143,8,351,1,11,1,1,1
332,4,27,13,0,1,1,0,0,1,0,754,1,33,0,77,0,0,0
9,11,4,2,1,4,0,1,11,8,1,2084,14,141,1,32,1,1,1
553,3,17,45,0,1,1,0,2,1,0,273,1,25,0,82,0,0,0
2,11,0,2,1,8,0,1,13,8,1,2772,6,392,1,0,1,1,1
201,2,30,48,0,1,1,0,0,0,0,249,0,17,0,78,0,0,0
317,3,31,43,0,1,1,0,4,0,0,210,1,25,0,93,0,0,0
527,2,33,26,0,0,1,0,0,0,0,339,0,25,0,94,0,0,0
38,13,1,9,1,4,0,1,7,5,1,1537,14,109,1,22,1,1,1
24,5,1,0,1,5,0,1,11,6,1,829,7,277,1,10,1,1,1
22,11,2,1,1,5,0,1,11,7,1,2504,7,480,1,19,1,1,1
557,5,11,11,0,1,1,0,2,1,0,184,0,33,0,82,0,0,0
459,1,6,5,0,0,1,0,0,1,0,231,1,19,0,95,0,0,0
393,4,25,27,0,2,1,0,1,0,0,540,1,44,0,91,0,0,0
60,3,13,8,0,2,1,0,3,1,0,583,0,49,0,84,0,0,0
216,2,31,36,0,0,1,0,1,1,0,374,1,33,0,91,0,0,0
36,10,0,5,1,3,0,1,6,9,1,2466,13,422,1,49,1,1,1
571,1,32,24,0,2,1,0,1,1,0,598,0,28,0,77,0,0,0
530,4,13,12,0,2,1,0,2,1,0,208,0,23,0,86,0,0,0
28,5,4,4,1,6,0,1,13,9,1,1280,11,428,1,33,1,1,1
39,14,0,4,1,5,0,1,7,6,1,1594,6,321,1,13,1,1,1
443,5,35,29,0,0,1,0,4,1,0,248,1,46,0,99,0,0,0
536,5,5,8,0,1,1,0,2,1,0,711,0,33,0,98,0,0,0
498,5,9,47,0,2,1,0,2,0,0,750,1,28,0,95,0,0,0
38,12,0,2,1,6,0,1,8,6,1,2641,8,451,1,29,1,1,1
542,5,29,35,0,1,1,0,0,0,0,766,0,12,0,87,0,0,0
36,3,9,32,0,1,1,0,4,0,0,176,1,32,0,98,0,0,0
